ID,StatusVanBewoning,RegioS,Perioden,TotaleWoningvoorraad_1,Koopwoningen_2,TotaalHuurwoningen_3,EigendomWoningcorporatie_4,EigendomOverigeVerhuurders_5,EigendomOnbekend_6
14483,Niet bewoonde woningen,Zaanstreek (CR),2019,2123.0,897.0,1198.0,685.0,513.0,28.0
14484,Niet bewoonde woningen,Zaanstreek (CR),2020,2334.0,962.0,1350.0,766.0,584.0,22.0
14485,Niet bewoonde woningen,Zaanstreek (CR),2021,2305.0,904.0,1380.0,818.0,562.0,21.0
14486,Niet bewoonde woningen,Zaanstreek (CR),2022,2645.0,996.0,1626.0,903.0,723.0,23.0
14487,Niet bewoonde woningen,Zaanstreek (CR),2023,2449.0,957.0,1472.0,863.0,609.0,20.0
14488,Niet bewoonde woningen,Zaanstreek (CR),2024,2446.0,995.0,1436.0,793.0,643.0,15.0
14489,Niet bewoonde woningen,Zaanstreek (CR),2025,2855.0,1100.0,1741.0,1014.0,727.0,14.0
14490,Niet bewoonde woningen,Groot-Amsterdam (CR),2012,40669.0,12285.0,24386.0,10076.0,14310.0,3998.0
14491,Niet bewoonde woningen,Groot-Amsterdam (CR),2013,38922.0,12321.0,23653.0,9781.0,13872.0,2948.0
14492,Niet bewoonde woningen,Groot-Amsterdam (CR),2014,37462.0,12088.0,22679.0,8933.0,13746.0,2695.0
14493,Niet bewoonde woningen,Groot-Amsterdam (CR),2015,35365.0,12052.0,20968.0,7766.0,13202.0,2345.0
14494,Niet bewoonde woningen,Groot-Amsterdam (CR),2016,35883.0,11133.0,21961.0,7057.0,14904.0,2789.0
14495,Niet bewoonde woningen,Groot-Amsterdam (CR),2017,35519.0,10771.0,22066.0,6812.0,15254.0,2682.0
14496,Niet bewoonde woningen,Groot-Amsterdam (CR),2018,36464.0,10669.0,23460.0,8066.0,15394.0,2335.0
14497,Niet bewoonde woningen,Groot-Amsterdam (CR),2019,38847.0,11367.0,27108.0,9319.0,17789.0,372.0
14498,Niet bewoonde woningen,Groot-Amsterdam (CR),2020,38376.0,11326.0,26509.0,8795.0,17714.0,541.0
14499,Niet bewoonde woningen,Groot-Amsterdam (CR),2021,40180.0,11768.0,28014.0,9238.0,18776.0,398.0
14500,Niet bewoonde woningen,Groot-Amsterdam (CR),2022,39800.0,11235.0,28069.0,10232.0,17837.0,496.0
14501,Niet bewoonde woningen,Groot-Amsterdam (CR),2023,38531.0,11553.0,26640.0,10022.0,16618.0,338.0
14502,Niet bewoonde woningen,Groot-Amsterdam (CR),2024,37303.0,11370.0,25626.0,10066.0,15560.0,307.0
14503,Niet bewoonde woningen,Groot-Amsterdam (CR),2025,40322.0,12512.0,27524.0,10559.0,16965.0,286.0
14504,Niet bewoonde woningen,Het Gooi en Vechtstreek (CR),2012,5839.0,2825.0,2726.0,1113.0,1613.0,288.0
14505,Niet bewoonde woningen,Het Gooi en Vechtstreek (CR),2013,6238.0,2899.0,2954.0,961.0,1993.0,385.0
14506,Niet bewoonde woningen,Het Gooi en Vechtstreek (CR),2014,6454.0,2773.0,3207.0,993.0,2214.0,474.0
14507,Niet bewoonde woningen,Het Gooi en Vechtstreek (CR),2015,6060.0,2685.0,2817.0,896.0,1921.0,558.0
14508,Niet bewoonde woningen,Het Gooi en Vechtstreek (CR),2016,5607.0,2624.0,2458.0,624.0,1834.0,525.0
14509,Niet bewoonde woningen,Het Gooi en Vechtstreek (CR),2017,5774.0,2327.0,2676.0,709.0,1967.0,771.0
14510,Niet bewoonde woningen,Het Gooi en Vechtstreek (CR),2018,5648.0,2274.0,2656.0,714.0,1942.0,718.0
14511,Niet bewoonde woningen,Het Gooi en Vechtstreek (CR),2019,5677.0,2450.0,3093.0,996.0,2097.0,134.0
14512,Niet bewoonde woningen,Het Gooi en Vechtstreek (CR),2020,5720.0,2531.0,3116.0,930.0,2186.0,73.0
14513,Niet bewoonde woningen,Het Gooi en Vechtstreek (CR),2021,5598.0,2445.0,3064.0,948.0,2116.0,89.0
14514,Niet bewoonde woningen,Het Gooi en Vechtstreek (CR),2022,5610.0,2301.0,3227.0,1176.0,2051.0,82.0
14515,Niet bewoonde woningen,Het Gooi en Vechtstreek (CR),2023,5294.0,2321.0,2915.0,904.0,2011.0,58.0
14516,Niet bewoonde woningen,Het Gooi en Vechtstreek (CR),2024,5107.0,2224.0,2849.0,889.0,1960.0,34.0
14517,Niet bewoonde woningen,Het Gooi en Vechtstreek (CR),2025,5273.0,2373.0,2831.0,759.0,2072.0,69.0
14518,Niet bewoonde woningen,Agglomeratie Leiden en Bollenstreek (CR),2012,10032.0,4359.0,4623.0,1624.0,2999.0,1050.0
14519,Niet bewoonde woningen,Agglomeratie Leiden en Bollenstreek (CR),2013,9561.0,4238.0,4630.0,1426.0,3204.0,693.0
14520,Niet bewoonde woningen,Agglomeratie Leiden en Bollenstreek (CR),2014,8950.0,3727.0,4366.0,1375.0,2991.0,857.0
14521,Niet bewoonde woningen,Agglomeratie Leiden en Bollenstreek (CR),2015,8449.0,3652.0,3909.0,1246.0,2663.0,888.0
14522,Niet bewoonde woningen,Agglomeratie Leiden en Bollenstreek (CR),2016,8595.0,3608.0,4048.0,1121.0,2927.0,939.0
14523,Niet bewoonde woningen,Agglomeratie Leiden en Bollenstreek (CR),2017,8251.0,3370.0,3814.0,1146.0,2668.0,1067.0
14524,Niet bewoonde woningen,Agglomeratie Leiden en Bollenstreek (CR),2018,7293.0,3015.0,3346.0,885.0,2461.0,932.0
14525,Niet bewoonde woningen,Agglomeratie Leiden en Bollenstreek (CR),2019,7853.0,3273.0,4361.0,1331.0,3030.0,219.0
14526,Niet bewoonde woningen,Agglomeratie Leiden en Bollenstreek (CR),2020,7967.0,3335.0,4506.0,1296.0,3210.0,126.0
14527,Niet bewoonde woningen,Agglomeratie Leiden en Bollenstreek (CR),2021,7992.0,3173.0,4701.0,1392.0,3309.0,118.0
14528,Niet bewoonde woningen,Agglomeratie Leiden en Bollenstreek (CR),2022,7642.0,3031.0,4507.0,1227.0,3280.0,104.0
14529,Niet bewoonde woningen,Agglomeratie Leiden en Bollenstreek (CR),2023,7981.0,3397.0,4480.0,1269.0,3211.0,104.0
14530,Niet bewoonde woningen,Agglomeratie Leiden en Bollenstreek (CR),2024,7652.0,3253.0,4297.0,1108.0,3189.0,102.0
14531,Niet bewoonde woningen,Agglomeratie Leiden en Bollenstreek (CR),2025,8409.0,3481.0,4841.0,1428.0,3413.0,87.0
14532,Niet bewoonde woningen,Agglomeratie 's-Gravenhage (CR),2012,28900.0,10108.0,16305.0,3766.0,12539.0,2487.0
14533,Niet bewoonde woningen,Agglomeratie 's-Gravenhage (CR),2013,29337.0,9922.0,16638.0,4211.0,12427.0,2777.0
14534,Niet bewoonde woningen,Agglomeratie 's-Gravenhage (CR),2014,31145.0,9641.0,16530.0,3964.0,12566.0,4974.0
14535,Niet bewoonde woningen,Agglomeratie 's-Gravenhage (CR),2015,29903.0,9269.0,15621.0,4001.0,11620.0,5013.0
14536,Niet bewoonde woningen,Agglomeratie 's-Gravenhage (CR),2016,28732.0,8921.0,15037.0,3429.0,11608.0,4774.0
14537,Niet bewoonde woningen,Agglomeratie 's-Gravenhage (CR),2017,27855.0,8720.0,15350.0,3815.0,11535.0,3785.0
14538,Niet bewoonde woningen,Agglomeratie 's-Gravenhage (CR),2018,25394.0,8414.0,13812.0,2860.0,10952.0,3168.0
14539,Niet bewoonde woningen,Agglomeratie 's-Gravenhage (CR),2019,25928.0,9577.0,15598.0,4123.0,11475.0,753.0
14540,Niet bewoonde woningen,Agglomeratie 's-Gravenhage (CR),2020,25987.0,9329.0,16067.0,4353.0,11714.0,591.0
14541,Niet bewoonde woningen,Agglomeratie 's-Gravenhage (CR),2021,26385.0,9107.0,16816.0,4697.0,12119.0,462.0
14542,Niet bewoonde woningen,Agglomeratie 's-Gravenhage (CR),2022,24547.0,8754.0,15401.0,4499.0,10902.0,392.0
14543,Niet bewoonde woningen,Agglomeratie 's-Gravenhage (CR),2023,23553.0,8967.0,14178.0,3577.0,10601.0,408.0
14544,Niet bewoonde woningen,Agglomeratie 's-Gravenhage (CR),2024,23231.0,8829.0,14184.0,3998.0,10186.0,218.0
14545,Niet bewoonde woningen,Agglomeratie 's-Gravenhage (CR),2025,24278.0,9061.0,14978.0,4313.0,10665.0,239.0
14546,Niet bewoonde woningen,Delft en Westland (CR),2012,4723.0,1768.0,2194.0,1022.0,1172.0,761.0
14547,Niet bewoonde woningen,Delft en Westland (CR),2013,4619.0,1810.0,2274.0,940.0,1334.0,535.0
14548,Niet bewoonde woningen,Delft en Westland (CR),2014,4435.0,1635.0,2278.0,878.0,1400.0,522.0
14549,Niet bewoonde woningen,Delft en Westland (CR),2015,4393.0,1666.0,2188.0,975.0,1213.0,539.0
14550,Niet bewoonde woningen,Delft en Westland (CR),2016,4232.0,1581.0,2047.0,774.0,1273.0,604.0
14551,Niet bewoonde woningen,Delft en Westland (CR),2017,4231.0,1369.0,2262.0,916.0,1346.0,600.0
14552,Niet bewoonde woningen,Delft en Westland (CR),2018,3933.0,1344.0,2110.0,683.0,1427.0,479.0
14553,Niet bewoonde woningen,Delft en Westland (CR),2019,4012.0,1686.0,2093.0,866.0,1227.0,233.0
14554,Niet bewoonde woningen,Delft en Westland (CR),2020,3912.0,1703.0,2155.0,843.0,1312.0,54.0
14555,Niet bewoonde woningen,Delft en Westland (CR),2021,4227.0,1688.0,2480.0,990.0,1490.0,59.0
14556,Niet bewoonde woningen,Delft en Westland (CR),2022,3741.0,1520.0,2180.0,912.0,1268.0,41.0
14557,Niet bewoonde woningen,Delft en Westland (CR),2023,4150.0,1660.0,2452.0,1061.0,1391.0,38.0
14558,Niet bewoonde woningen,Delft en Westland (CR),2024,4130.0,1609.0,2488.0,1070.0,1418.0,33.0
14559,Niet bewoonde woningen,Delft en Westland (CR),2025,4133.0,1765.0,2327.0,1008.0,1319.0,41.0
14560,Niet bewoonde woningen,Oost-Zuid-Holland (CR),2012,5042.0,2436.0,2202.0,909.0,1293.0,404.0
14561,Niet bewoonde woningen,Oost-Zuid-Holland (CR),2013,5141.0,2430.0,2396.0,1038.0,1358.0,315.0
14562,Niet bewoonde woningen,Oost-Zuid-Holland (CR),2014,5280.0,2419.0,2414.0,863.0,1551.0,447.0
14563,Niet bewoonde woningen,Oost-Zuid-Holland (CR),2015,5732.0,2574.0,2613.0,927.0,1686.0,545.0
14564,Niet bewoonde woningen,Oost-Zuid-Holland (CR),2016,5355.0,2622.0,2253.0,758.0,1495.0,480.0
14565,Niet bewoonde woningen,Oost-Zuid-Holland (CR),2017,5310.0,2428.0,2361.0,917.0,1444.0,521.0
14566,Niet bewoonde woningen,Oost-Zuid-Holland (CR),2018,4984.0,2221.0,2246.0,791.0,1455.0,517.0
14567,Niet bewoonde woningen,Oost-Zuid-Holland (CR),2019,4601.0,2299.0,2245.0,817.0,1428.0,57.0
14568,Niet bewoonde woningen,Oost-Zuid-Holland (CR),2020,4638.0,2296.0,2314.0,730.0,1584.0,28.0
14569,Niet bewoonde woningen,Oost-Zuid-Holland (CR),2021,4522.0,2110.0,2398.0,810.0,1588.0,14.0
14570,Niet bewoonde woningen,Oost-Zuid-Holland (CR),2022,4508.0,2116.0,2380.0,921.0,1459.0,12.0
14571,Niet bewoonde woningen,Oost-Zuid-Holland (CR),2023,4762.0,2391.0,2354.0,848.0,1506.0,17.0
14572,Niet bewoonde woningen,Oost-Zuid-Holland (CR),2024,4855.0,2335.0,2495.0,937.0,1558.0,25.0
14573,Niet bewoonde woningen,Oost-Zuid-Holland (CR),2025,4806.0,2361.0,2429.0,865.0,1564.0,16.0
14574,Niet bewoonde woningen,Groot-Rijnmond (CR),2012,39915.0,12772.0,22824.0,11627.0,11197.0,4319.0
14575,Niet bewoonde woningen,Groot-Rijnmond (CR),2013,37571.0,12507.0,22346.0,11316.0,11030.0,2718.0
14576,Niet bewoonde woningen,Groot-Rijnmond (CR),2014,38022.0,12480.0,22492.0,10526.0,11966.0,3050.0
14577,Niet bewoonde woningen,Groot-Rijnmond (CR),2015,36612.0,11956.0,20064.0,9302.0,10762.0,4592.0
14578,Niet bewoonde woningen,Groot-Rijnmond (CR),2016,33136.0,11208.0,18125.0,7856.0,10269.0,3803.0
14579,Niet bewoonde woningen,Groot-Rijnmond (CR),2017,31260.0,10058.0,17397.0,7268.0,10129.0,3805.0
14580,Niet bewoonde woningen,Groot-Rijnmond (CR),2018,30992.0,9143.0,18007.0,7711.0,10296.0,3842.0
14581,Niet bewoonde woningen,Groot-Rijnmond (CR),2019,30266.0,9758.0,20092.0,8595.0,11497.0,416.0
14582,Niet bewoonde woningen,Groot-Rijnmond (CR),2020,31382.0,9664.0,21393.0,9020.0,12373.0,325.0
14583,Niet bewoonde woningen,Groot-Rijnmond (CR),2021,32882.0,9065.0,23484.0,10493.0,12991.0,333.0
14584,Niet bewoonde woningen,Groot-Rijnmond (CR),2022,32481.0,8967.0,23255.0,10662.0,12593.0,259.0
14585,Niet bewoonde woningen,Groot-Rijnmond (CR),2023,31829.0,9248.0,22419.0,9962.0,12457.0,162.0
14586,Niet bewoonde woningen,Groot-Rijnmond (CR),2024,32220.0,9502.0,22491.0,10081.0,12410.0,227.0
14587,Niet bewoonde woningen,Groot-Rijnmond (CR),2025,32724.0,9962.0,22624.0,9217.0,13407.0,138.0
14588,Niet bewoonde woningen,Zuidoost-Zuid-Holland (CR),2012,8429.0,3559.0,3903.0,1879.0,2024.0,967.0
14589,Niet bewoonde woningen,Zuidoost-Zuid-Holland (CR),2013,8082.0,3291.0,4181.0,2259.0,1922.0,610.0
14590,Niet bewoonde woningen,Zuidoost-Zuid-Holland (CR),2014,7713.0,3070.0,4025.0,1972.0,2053.0,618.0
14591,Niet bewoonde woningen,Zuidoost-Zuid-Holland (CR),2015,7230.0,3050.0,3471.0,1706.0,1765.0,709.0
14592,Niet bewoonde woningen,Zuidoost-Zuid-Holland (CR),2016,7581.0,3112.0,3825.0,1980.0,1845.0,644.0
14593,Niet bewoonde woningen,Zuidoost-Zuid-Holland (CR),2017,7657.0,2938.0,4039.0,2022.0,2017.0,680.0
14594,Niet bewoonde woningen,Zuidoost-Zuid-Holland (CR),2018,7479.0,2720.0,4097.0,1999.0,2098.0,662.0
14595,Niet bewoonde woningen,Zuidoost-Zuid-Holland (CR),2019,6653.0,2685.0,3886.0,1901.0,1985.0,82.0
14596,Niet bewoonde woningen,Zuidoost-Zuid-Holland (CR),2020,6615.0,2663.0,3911.0,1746.0,2165.0,41.0
14597,Niet bewoonde woningen,Zuidoost-Zuid-Holland (CR),2021,6720.0,2550.0,4135.0,1843.0,2292.0,35.0
14598,Niet bewoonde woningen,Zuidoost-Zuid-Holland (CR),2022,6732.0,2539.0,4165.0,1653.0,2512.0,28.0
14599,Niet bewoonde woningen,Zuidoost-Zuid-Holland (CR),2023,6827.0,2602.0,4154.0,1728.0,2426.0,71.0
14600,Niet bewoonde woningen,Zuidoost-Zuid-Holland (CR),2024,6670.0,2573.0,4085.0,1629.0,2456.0,12.0
14601,Niet bewoonde woningen,Zuidoost-Zuid-Holland (CR),2025,6659.0,2596.0,4047.0,1615.0,2432.0,16.0
14602,Niet bewoonde woningen,Zeeuwsch-Vlaanderen (CR),2012,8002.0,4776.0,3052.0,582.0,2470.0,174.0
14603,Niet bewoonde woningen,Zeeuwsch-Vlaanderen (CR),2013,5439.0,3142.0,2164.0,546.0,1618.0,133.0
14604,Niet bewoonde woningen,Zeeuwsch-Vlaanderen (CR),2014,5760.0,3154.0,2286.0,551.0,1735.0,320.0
14605,Niet bewoonde woningen,Zeeuwsch-Vlaanderen (CR),2015,5618.0,2989.0,2416.0,511.0,1905.0,213.0
14606,Niet bewoonde woningen,Zeeuwsch-Vlaanderen (CR),2016,5737.0,2941.0,2473.0,513.0,1960.0,323.0
14607,Niet bewoonde woningen,Zeeuwsch-Vlaanderen (CR),2017,5615.0,2850.0,2521.0,489.0,2032.0,244.0
14608,Niet bewoonde woningen,Zeeuwsch-Vlaanderen (CR),2018,5642.0,2615.0,2763.0,577.0,2186.0,264.0
14609,Niet bewoonde woningen,Zeeuwsch-Vlaanderen (CR),2019,5922.0,3142.0,2029.0,581.0,1448.0,751.0
14610,Niet bewoonde woningen,Zeeuwsch-Vlaanderen (CR),2020,6060.0,3002.0,2196.0,642.0,1554.0,862.0
14611,Niet bewoonde woningen,Zeeuwsch-Vlaanderen (CR),2021,5932.0,2937.0,2078.0,554.0,1524.0,917.0
14612,Niet bewoonde woningen,Zeeuwsch-Vlaanderen (CR),2022,5876.0,2921.0,2047.0,526.0,1521.0,908.0
14613,Niet bewoonde woningen,Zeeuwsch-Vlaanderen (CR),2023,5523.0,2859.0,1837.0,449.0,1388.0,827.0
14614,Niet bewoonde woningen,Zeeuwsch-Vlaanderen (CR),2024,5840.0,3066.0,1988.0,505.0,1483.0,786.0
14615,Niet bewoonde woningen,Zeeuwsch-Vlaanderen (CR),2025,5809.0,3195.0,1863.0,420.0,1443.0,751.0
14616,Niet bewoonde woningen,Overig Zeeland (CR),2012,10496.0,5071.0,4577.0,1334.0,3243.0,848.0
14617,Niet bewoonde woningen,Overig Zeeland (CR),2013,10571.0,5053.0,4944.0,1479.0,3465.0,574.0
14618,Niet bewoonde woningen,Overig Zeeland (CR),2014,10543.0,5039.0,4627.0,1240.0,3387.0,877.0
14619,Niet bewoonde woningen,Overig Zeeland (CR),2015,9983.0,4932.0,4419.0,1175.0,3244.0,632.0
14620,Niet bewoonde woningen,Overig Zeeland (CR),2016,9935.0,5061.0,4140.0,1036.0,3104.0,734.0
14621,Niet bewoonde woningen,Overig Zeeland (CR),2017,9939.0,4973.0,4275.0,1022.0,3253.0,691.0
14622,Niet bewoonde woningen,Overig Zeeland (CR),2018,9848.0,4952.0,4188.0,904.0,3284.0,708.0
14623,Niet bewoonde woningen,Overig Zeeland (CR),2019,9801.0,5294.0,3766.0,1083.0,2683.0,741.0
14624,Niet bewoonde woningen,Overig Zeeland (CR),2020,10080.0,5095.0,4276.0,1260.0,3016.0,709.0
14625,Niet bewoonde woningen,Overig Zeeland (CR),2021,9387.0,4754.0,3940.0,873.0,3067.0,693.0
14626,Niet bewoonde woningen,Overig Zeeland (CR),2022,9106.0,4856.0,3735.0,904.0,2831.0,515.0
14627,Niet bewoonde woningen,Overig Zeeland (CR),2023,9124.0,4988.0,3576.0,803.0,2773.0,560.0
14628,Niet bewoonde woningen,Overig Zeeland (CR),2024,9496.0,5243.0,3788.0,855.0,2933.0,465.0
14629,Niet bewoonde woningen,Overig Zeeland (CR),2025,9777.0,5390.0,3959.0,885.0,3074.0,428.0
14630,Niet bewoonde woningen,West-Noord-Brabant (CR),2012,11990.0,5405.0,5626.0,2563.0,3063.0,959.0
14631,Niet bewoonde woningen,West-Noord-Brabant (CR),2013,12030.0,5375.0,6014.0,2521.0,3493.0,641.0
14632,Niet bewoonde woningen,West-Noord-Brabant (CR),2014,12197.0,5285.0,6169.0,2718.0,3451.0,743.0
14633,Niet bewoonde woningen,West-Noord-Brabant (CR),2015,11687.0,5249.0,5720.0,2475.0,3245.0,718.0
14634,Niet bewoonde woningen,West-Noord-Brabant (CR),2016,10855.0,4933.0,5027.0,2005.0,3022.0,895.0
14635,Niet bewoonde woningen,West-Noord-Brabant (CR),2017,10803.0,4505.0,5443.0,2012.0,3431.0,855.0
14636,Niet bewoonde woningen,West-Noord-Brabant (CR),2018,10086.0,4187.0,5194.0,1799.0,3395.0,705.0
14637,Niet bewoonde woningen,West-Noord-Brabant (CR),2019,10236.0,4651.0,5374.0,2125.0,3249.0,211.0
14638,Niet bewoonde woningen,West-Noord-Brabant (CR),2020,10382.0,4598.0,5671.0,2149.0,3522.0,113.0
14639,Niet bewoonde woningen,West-Noord-Brabant (CR),2021,10224.0,4475.0,5651.0,2189.0,3462.0,98.0
14640,Niet bewoonde woningen,West-Noord-Brabant (CR),2022,10449.0,4237.0,6111.0,2399.0,3712.0,101.0
14641,Niet bewoonde woningen,West-Noord-Brabant (CR),2023,11206.0,4728.0,6398.0,2365.0,4033.0,80.0
14642,Niet bewoonde woningen,West-Noord-Brabant (CR),2024,11440.0,4763.0,6603.0,2472.0,4131.0,74.0
14643,Niet bewoonde woningen,West-Noord-Brabant (CR),2025,11106.0,4965.0,6078.0,2269.0,3809.0,63.0
14644,Niet bewoonde woningen,Midden-Noord-Brabant (CR),2012,8197.0,3619.0,3910.0,1682.0,2228.0,668.0
14645,Niet bewoonde woningen,Midden-Noord-Brabant (CR),2013,7743.0,3456.0,3868.0,1607.0,2261.0,419.0
14646,Niet bewoonde woningen,Midden-Noord-Brabant (CR),2014,8845.0,3307.0,4529.0,1778.0,2751.0,1009.0
14647,Niet bewoonde woningen,Midden-Noord-Brabant (CR),2015,8772.0,3285.0,4566.0,1812.0,2754.0,921.0
14648,Niet bewoonde woningen,Midden-Noord-Brabant (CR),2016,8256.0,3290.0,4067.0,1297.0,2770.0,899.0
14649,Niet bewoonde woningen,Midden-Noord-Brabant (CR),2017,7682.0,3015.0,4015.0,1165.0,2850.0,652.0
14650,Niet bewoonde woningen,Midden-Noord-Brabant (CR),2018,7805.0,2868.0,4229.0,1241.0,2988.0,708.0
14651,Niet bewoonde woningen,Midden-Noord-Brabant (CR),2019,7599.0,3240.0,4203.0,1529.0,2674.0,156.0
14652,Niet bewoonde woningen,Midden-Noord-Brabant (CR),2020,7324.0,3187.0,4074.0,1451.0,2623.0,63.0
14653,Niet bewoonde woningen,Midden-Noord-Brabant (CR),2021,7574.0,3025.0,4467.0,1726.0,2741.0,82.0
14654,Niet bewoonde woningen,Midden-Noord-Brabant (CR),2022,7279.0,2857.0,4377.0,1719.0,2658.0,45.0
14655,Niet bewoonde woningen,Midden-Noord-Brabant (CR),2023,7556.0,3146.0,4342.0,1709.0,2633.0,68.0
14656,Niet bewoonde woningen,Midden-Noord-Brabant (CR),2024,7418.0,3179.0,4159.0,1634.0,2525.0,80.0
14657,Niet bewoonde woningen,Midden-Noord-Brabant (CR),2025,7862.0,3232.0,4552.0,1669.0,2883.0,78.0
14658,Niet bewoonde woningen,Noordoost-Noord-Brabant (CR),2012,10969.0,5216.0,4279.0,1640.0,2639.0,1474.0
14659,Niet bewoonde woningen,Noordoost-Noord-Brabant (CR),2013,10790.0,5118.0,4458.0,1654.0,2804.0,1214.0
14660,Niet bewoonde woningen,Noordoost-Noord-Brabant (CR),2014,10876.0,4980.0,4348.0,1496.0,2852.0,1548.0
14661,Niet bewoonde woningen,Noordoost-Noord-Brabant (CR),2015,10693.0,4846.0,4259.0,1428.0,2831.0,1588.0
14662,Niet bewoonde woningen,Noordoost-Noord-Brabant (CR),2016,10634.0,4720.0,4048.0,1431.0,2617.0,1866.0
14663,Niet bewoonde woningen,Noordoost-Noord-Brabant (CR),2017,10092.0,4379.0,4326.0,1291.0,3035.0,1387.0
14664,Niet bewoonde woningen,Noordoost-Noord-Brabant (CR),2018,10067.0,4219.0,4411.0,1342.0,3069.0,1437.0
14665,Niet bewoonde woningen,Noordoost-Noord-Brabant (CR),2019,10372.0,4865.0,5225.0,1710.0,3515.0,282.0
14666,Niet bewoonde woningen,Noordoost-Noord-Brabant (CR),2020,10179.0,4796.0,5119.0,1649.0,3470.0,264.0
14667,Niet bewoonde woningen,Noordoost-Noord-Brabant (CR),2021,9790.0,4382.0,5197.0,1865.0,3332.0,211.0
14668,Niet bewoonde woningen,Noordoost-Noord-Brabant (CR),2022,9216.0,4041.0,5016.0,1803.0,3213.0,159.0
14669,Niet bewoonde woningen,Noordoost-Noord-Brabant (CR),2023,9974.0,4470.0,5363.0,2138.0,3225.0,141.0
14670,Niet bewoonde woningen,Noordoost-Noord-Brabant (CR),2024,10069.0,4602.0,5336.0,2198.0,3138.0,131.0
14671,Niet bewoonde woningen,Noordoost-Noord-Brabant (CR),2025,10165.0,4788.0,5271.0,2142.0,3129.0,106.0
14672,Niet bewoonde woningen,Zuidoost-Noord-Brabant (CR),2012,14277.0,6502.0,6205.0,2727.0,3478.0,1570.0
14673,Niet bewoonde woningen,Zuidoost-Noord-Brabant (CR),2013,13740.0,6264.0,6322.0,2718.0,3604.0,1154.0
14674,Niet bewoonde woningen,Zuidoost-Noord-Brabant (CR),2014,13729.0,6035.0,6261.0,2868.0,3393.0,1433.0
14675,Niet bewoonde woningen,Zuidoost-Noord-Brabant (CR),2015,12360.0,5734.0,5348.0,2149.0,3199.0,1278.0
14676,Niet bewoonde woningen,Zuidoost-Noord-Brabant (CR),2016,13348.0,5352.0,5416.0,2080.0,3336.0,2580.0
14677,Niet bewoonde woningen,Zuidoost-Noord-Brabant (CR),2017,12946.0,5077.0,5916.0,2198.0,3718.0,1953.0
14678,Niet bewoonde woningen,Zuidoost-Noord-Brabant (CR),2018,12365.0,4809.0,6069.0,2034.0,4035.0,1487.0
14679,Niet bewoonde woningen,Zuidoost-Noord-Brabant (CR),2019,12493.0,5446.0,6858.0,2066.0,4792.0,189.0
14680,Niet bewoonde woningen,Zuidoost-Noord-Brabant (CR),2020,12396.0,5402.0,6909.0,2289.0,4620.0,85.0
14681,Niet bewoonde woningen,Zuidoost-Noord-Brabant (CR),2021,12623.0,5244.0,7308.0,2540.0,4768.0,71.0
14682,Niet bewoonde woningen,Zuidoost-Noord-Brabant (CR),2022,12026.0,4990.0,6942.0,2590.0,4352.0,94.0
14683,Niet bewoonde woningen,Zuidoost-Noord-Brabant (CR),2023,12366.0,5254.0,7045.0,2680.0,4365.0,67.0
14684,Niet bewoonde woningen,Zuidoost-Noord-Brabant (CR),2024,13192.0,5600.0,7544.0,2946.0,4598.0,48.0
14685,Niet bewoonde woningen,Zuidoost-Noord-Brabant (CR),2025,13541.0,5907.0,7585.0,2832.0,4753.0,49.0
14686,Niet bewoonde woningen,Noord-Limburg (CR),2012,6125.0,2493.0,3058.0,1199.0,1859.0,574.0
14687,Niet bewoonde woningen,Noord-Limburg (CR),2013,6012.0,2534.0,3028.0,999.0,2029.0,450.0
14688,Niet bewoonde woningen,Noord-Limburg (CR),2014,5711.0,2366.0,2860.0,938.0,1922.0,485.0
14689,Niet bewoonde woningen,Noord-Limburg (CR),2015,5489.0,2335.0,2573.0,822.0,1751.0,581.0
14690,Niet bewoonde woningen,Noord-Limburg (CR),2016,5050.0,2242.0,2323.0,655.0,1668.0,485.0
14691,Niet bewoonde woningen,Noord-Limburg (CR),2017,4836.0,2055.0,2424.0,742.0,1682.0,357.0
14692,Niet bewoonde woningen,Noord-Limburg (CR),2018,4535.0,1867.0,2364.0,573.0,1791.0,304.0
14693,Niet bewoonde woningen,Noord-Limburg (CR),2019,4555.0,2153.0,2318.0,717.0,1601.0,84.0
14694,Niet bewoonde woningen,Noord-Limburg (CR),2020,4451.0,2091.0,2323.0,597.0,1726.0,37.0
14695,Niet bewoonde woningen,Noord-Limburg (CR),2021,4601.0,2067.0,2497.0,904.0,1593.0,37.0
14696,Niet bewoonde woningen,Noord-Limburg (CR),2022,4374.0,1941.0,2397.0,781.0,1616.0,36.0
14697,Niet bewoonde woningen,Noord-Limburg (CR),2023,4455.0,2087.0,2319.0,695.0,1624.0,49.0
14698,Niet bewoonde woningen,Noord-Limburg (CR),2024,4598.0,2086.0,2468.0,716.0,1752.0,44.0
14699,Niet bewoonde woningen,Noord-Limburg (CR),2025,4702.0,2243.0,2407.0,698.0,1709.0,52.0
14700,Niet bewoonde woningen,Midden-Limburg (CR),2012,5078.0,2422.0,2238.0,954.0,1284.0,418.0
14701,Niet bewoonde woningen,Midden-Limburg (CR),2013,5036.0,2346.0,2407.0,1027.0,1380.0,283.0
14702,Niet bewoonde woningen,Midden-Limburg (CR),2014,5588.0,2230.0,2250.0,859.0,1391.0,1108.0
